conta_id,cliente_id,tipo_conta,status_conta,data_abertura,data_encerramento,agencia_codigo,conta_numero,canal_abertura,pacote_tarifario,saldo_atual,limite_credito,possui_cartao,possui_cheque_especial,indicador_salario,indicador_investimento,ultima_movimentacao_data
CTA000199,CLI000111,investimento,ativa,2022-10-29,,1248,539735-7,agencia,isento,42237.53,9606.96,false,false,false,true,2026-02-11
CTA000200,CLI000112,corrente,ativa,2022-07-24,,6808,589517-2,agencia,basico,58236.59,45295.60,true,false,false,false,2026-01-01
CTA000201,CLI000113,salario,ativa,2026-03-25,,9798,521933-3,agencia,isento,69071.62,64482.89,true,false,true,false,2026-02-24
CTA000202,CLI000113,corrente,ativa,2026-02-23,,9354,961660-6,agencia,basico,44430.86,54300.59,true,true,false,false,2026-01-26
CTA000203,CLI000114,corrente,ativa,2019-02-01,,8343,562964-8,app,basico,18802.36,18627.88,true,true,false,false,2026-01-03
CTA000204,CLI000115,salario,ativa,2024-06-10,,4765,695893-9,agencia,isento,28332.33,81471.99,true,false,true,false,2026-01-01
CTA000205,CLI000115,corrente,ativa,2024-03-08,,4872,612044-7,app,basico,107247.94,43927.12,true,true,false,false,2026-03-19
CTA000206,CLI000116,corrente,ativa,2025-06-30,,0902,105777-9,gerente,basico,27863.99,22042.89,true,false,false,false,2026-03-05
CTA000207,CLI000116,corrente,ativa,2025-11-11,,0369,121974-1,parceiro,basico,41899.96,46875.56,true,true,false,false,2026-03-12
CTA000208,CLI000117,premium,ativa,2018-10-04,,4864,649291-3,app,premium,80797.18,25365.25,true,false,false,false,2026-01-07
CTA000209,CLI000118,premium,ativa,2022-01-26,,5643,512986-5,agencia,premium,38072.14,20353.13,true,false,false,false,2026-02-27
CTA000210,CLI000118,investimento,ativa,2021-12-04,,9089,589513-1,gerente,isento,123760.04,31566.01,false,false,false,true,2026-03-17
CTA000211,CLI000118,corrente,ativa,2021-12-02,,9432,732676-8,app,basico,20064.03,32907.71,true,false,false,false,2026-03-09
CTA000212,CLI000119,salario,encerrada,2021-12-18,2023-06-27,8948,276828-3,parceiro,isento,42543.66,82165.04,true,false,true,false,2023-06-27
CTA000213,CLI000119,corrente,ativa,2021-08-20,,0989,670526-0,gerente,basico,91525.28,35319.20,true,false,false,false,2026-02-01
CTA000214,CLI000120,salario,ativa,2019-06-08,,6960,998074-7,gerente,isento,14085.68,21252.63,true,false,true,false,2026-02-11
CTA000215,CLI000121,corrente,ativa,2022-05-21,,5805,381863-8,app,basico,39163.61,105904.93,true,true,false,false,2026-01-10
CTA000216,CLI000121,investimento,ativa,2022-02-05,,1630,756634-4,app,isento,417770.45,39260.01,false,false,false,true,2026-01-09
CTA000217,CLI000122,corrente,encerrada,2018-04-14,2018-11-07,3085,369378-4,agencia,basico,4158.53,13139.17,true,false,false,false,2018-11-07
CTA000218,CLI000123,investimento,ativa,2022-10-14,,2882,239599-1,agencia,isento,54503.87,25194.76,false,false,false,true,2026-01-03
CTA000219,CLI000124,corrente,ativa,2018-02-18,,0184,940831-3,app,basico,70764.29,31620.85,true,true,false,false,2026-02-14
CTA000220,CLI000124,investimento,ativa,2018-02-02,,4416,180144-5,app,isento,182528.69,24985.59,false,false,false,true,2026-03-10
CTA000221,CLI000125,investimento,ativa,2026-07-27,,9132,722443-5,gerente,isento,93557.49,8038.24,false,false,false,true,2026-01-28
CTA000222,CLI000126,investimento,encerrada,2021-10-29,2023-07-01,3755,185191-7,parceiro,isento,241607.81,35012.71,false,false,false,true,2023-07-01
CTA000223,CLI000126,investimento,ativa,2022-02-21,,5520,493318-6,agencia,isento,283088.22,45380.27,false,false,false,true,2026-03-09
CTA000224,CLI000126,investimento,ativa,2021-12-23,,3075,565409-2,agencia,isento,124011.06,50586.40,false,false,false,true,2026-01-02
CTA000225,CLI000127,corrente,bloqueada,2022-11-04,,6796,368954-9,agencia,basico,38753.26,18582.01,true,true,false,false,2026-03-11
CTA000226,CLI000127,corrente,ativa,2023-02-08,,2044,224277-5,agencia,basico,20994.43,40189.85,true,true,false,false,2026-03-07
CTA000227,CLI000128,corrente,encerrada,2026-03-18,2027-01-13,3847,737713-8,gerente,basico,9331.52,2599.86,true,true,false,false,2027-01-13
CTA000228,CLI000129,corrente,bloqueada,2026-07-15,,6437,424303-7,gerente,basico,14140.75,4254.03,true,false,false,false,2026-01-23
CTA000229,CLI000129,corrente,ativa,2026-09-30,,2004,147515-6,gerente,basico,5243.98,11089.15,true,false,false,false,2026-02-17
CTA000230,CLI000130,pj,encerrada,2021-10-19,2022-08-11,4251,101376-4,app,premium,20731.54,19349.89,true,false,false,false,2022-08-11
CTA000231,CLI000131,corrente,ativa,2022-03-30,,1854,836510-7,app,basico,23207.65,39942.63,true,false,false,false,2026-03-09
CTA000232,CLI000132,premium,ativa,2020-10-14,,1971,202871-7,app,premium,10642.10,40902.95,true,true,false,false,2026-03-01
CTA000233,CLI000132,corrente,ativa,2020-06-11,,4420,681144-4,agencia,basico,17488.42,39947.32,true,true,false,false,2026-01-15
CTA000234,CLI000133,corrente,ativa,2023-07-09,,2154,831609-7,parceiro,basico,70849.02,29750.53,true,true,false,false,2026-01-17
CTA000235,CLI000133,premium,encerrada,2023-04-03,2024-10-16,8118,371208-8,parceiro,premium,28889.04,39273.85,true,false,false,false,2024-10-16
CTA000236,CLI000134,corrente,ativa,2026-11-20,,6444,652511-0,parceiro,basico,61959.06,79099.93,true,true,false,false,2026-02-24
CTA000237,CLI000134,investimento,ativa,2026-12-18,,8236,772118-8,parceiro,isento,485695.56,58492.27,false,false,false,true,2026-01-11
CTA000238,CLI000134,investimento,ativa,2026-08-17,,9362,767609-7,agencia,isento,278579.64,23803.50,false,false,false,true,2026-03-16
CTA000239,CLI000135,premium,ativa,2020-08-21,,9084,473306-0,agencia,premium,70323.69,46872.59,true,true,false,false,2026-03-13
CTA000240,CLI000135,premium,ativa,2020-07-16,,6292,690519-5,parceiro,premium,12501.36,31796.68,true,true,false,false,2026-02-18
CTA000241,CLI000135,premium,ativa,2020-06-23,,7161,466561-9,gerente,premium,32633.14,22241.80,true,true,false,false,2026-03-13
CTA000242,CLI000136,salario,ativa,2020-05-07,,0557,931791-2,app,isento,35769.77,44395.99,true,false,true,false,2026-02-10
CTA000243,CLI000136,corrente,bloqueada,2020-03-11,,7016,649986-6,parceiro,basico,31189.84,81944.65,true,false,false,false,2026-01-12
CTA000244,CLI000137,investimento,encerrada,2019-11-06,2021-08-23,2431,762487-2,agencia,isento,80331.52,27036.10,false,false,false,true,2021-08-23
CTA000245,CLI000138,salario,ativa,2021-10-13,,0707,970882-9,gerente,isento,14545.73,7910.39,true,false,true,false,2026-01-22
CTA000246,CLI000139,pj,encerrada,2018-11-02,2020-06-06,6099,576203-3,gerente,premium,17242.22,15197.79,true,false,false,false,2020-06-06
CTA000247,CLI000140,corrente,ativa,2022-10-13,,9190,796262-2,app,basico,7509.59,12758.97,true,false,false,false,2026-02-13
CTA000248,CLI000141,investimento,ativa,2020-09-03,,2416,235419-7,gerente,isento,450428.16,45680.47,false,false,false,true,2026-01-23
CTA000249,CLI000141,corrente,ativa,2020-09-18,,1112,821275-5,gerente,basico,24576.04,36567.12,true,true,false,false,2026-02-07
CTA000250,CLI000142,pj,ativa,2026-05-12,,3117,745432-0,app,premium,42841.49,36385.87,true,false,false,false,2026-01-26
CTA000251,CLI000143,corrente,ativa,2023-08-27,,2812,870611-1,app,basico,73163.41,34475.82,true,true,false,false,2026-01-26
CTA000252,CLI000144,premium,ativa,2024-02-27,,4395,274941-4,parceiro,premium,69657.87,56721.63,true,true,false,false,2026-02-27
CTA000253,CLI000145,corrente,ativa,2024-03-28,,4323,448088-1,app,basico,-10860.05,121051.02,true,true,false,false,2026-01-25
CTA000254,CLI000145,corrente,ativa,2024-07-17,,5329,569755-3,agencia,basico,69663.25,61194.90,true,false,false,false,2026-01-06
CTA000255,CLI000146,investimento,ativa,2022-11-29,,5724,710048-2,parceiro,isento,49584.70,22913.88,false,false,false,true,2026-01-02
CTA000256,CLI000147,corrente,ativa,2019-09-08,,4102,516691-8,gerente,basico,45579.41,101186.51,true,true,false,false,2026-02-16
CTA000257,CLI000147,premium,encerrada,2019-11-12,2021-01-07,0027,591263-3,parceiro,premium,57343.72,95039.63,true,true,false,false,2021-01-07
CTA000258,CLI000147,corrente,ativa,2019-06-24,,1092,482506-1,gerente,basico,117424.29,103896.78,true,false,false,false,2026-03-17
CTA000259,CLI000148,salario,ativa,2026-11-04,,5032,684054-2,agencia,isento,34495.88,36739.08,true,false,true,false,2026-01-23
CTA000260,CLI000149,corrente,ativa,2024-07-26,,2347,499052-8,gerente,basico,9098.04,8089.04,true,true,false,false,2026-02-26
CTA000261,CLI000150,premium,ativa,2023-08-12,,0205,529542-6,gerente,premium,35858.72,75336.47,true,true,false,false,2026-02-10
CTA000262,CLI000151,salario,ativa,2026-07-15,,0623,442949-2,parceiro,isento,32057.41,36478.32,true,false,true,false,2026-03-13
CTA000263,CLI000151,investimento,ativa,2026-09-01,,4957,968424-1,app,isento,227870.48,45778.00,false,false,false,true,2026-03-23
CTA000264,CLI000151,corrente,ativa,2026-08-07,,5257,726614-9,parceiro,basico,59562.50,43733.67,true,true,false,false,2026-01-14
CTA000265,CLI000152,investimento,ativa,2026-05-09,,3675,842803-5,app,isento,170267.45,30477.29,false,false,false,true,2026-02-19
CTA000266,CLI000153,investimento,ativa,2023-07-09,,2094,194242-5,agencia,isento,123043.22,45022.23,false,false,false,true,2026-03-17
CTA000267,CLI000153,investimento,ativa,2023-04-25,,0880,293084-2,agencia,isento,191589.99,32185.25,false,false,false,true,2026-02-01
CTA000268,CLI000154,investimento,ativa,2018-11-17,,4278,748895-0,parceiro,isento,87044.32,22673.82,false,false,false,true,2026-02-24
CTA000269,CLI000155,corrente,bloqueada,2026-03-14,,2313,811677-3,app,basico,11254.75,12932.47,true,true,false,false,2026-03-06
CTA000270,CLI000155,pj,ativa,2026-07-19,,9246,107514-3,agencia,premium,12529.69,5446.50,true,false,false,false,2026-03-12
CTA000271,CLI000155,pj,ativa,2026-03-14,,1171,458576-7,gerente,premium,14027.39,7367.73,true,false,false,false,2026-03-11
CTA000272,CLI000156,salario,encerrada,2020-09-19,2022-09-01,5011,661701-1,app,isento,110870.54,51949.73,true,false,true,false,2022-09-01
CTA000273,CLI000156,investimento,encerrada,2020-12-19,2021-10-10,4954,149264-8,agencia,isento,199114.24,83781.29,false,false,false,true,2021-10-10
CTA000274,CLI000157,salario,ativa,2019-12-29,,7574,741140-3,agencia,isento,25732.05,56147.78,true,false,true,false,2026-01-12
CTA000275,CLI000157,corrente,encerrada,2019-08-24,2020-03-18,0149,241911-8,gerente,basico,43067.40,24141.10,true,false,false,false,2020-03-18
CTA000276,CLI000158,investimento,encerrada,2025-09-20,2027-05-20,9581,606115-0,gerente,isento,70833.86,10962.48,false,false,false,true,2027-05-20
CTA000277,CLI000158,premium,ativa,2025-07-05,,5185,991038-7,agencia,premium,25194.27,33645.42,true,true,false,false,2026-02-13
CTA000278,CLI000159,salario,ativa,2022-04-14,,2105,653767-8,app,isento,31875.37,19026.31,true,false,true,false,2026-02-13
CTA000279,CLI000159,premium,ativa,2022-02-13,,6466,464863-4,gerente,premium,10502.98,14458.85,true,true,false,false,2026-02-11
CTA000280,CLI000160,corrente,ativa,2018-08-29,,5803,324017-1,parceiro,basico,-14955.42,48737.98,true,false,false,false,2026-01-02
CTA000281,CLI000161,corrente,ativa,2021-09-17,,9358,737777-0,agencia,basico,18675.14,21166.05,true,true,false,false,2026-01-09
CTA000282,CLI000161,pj,ativa,2021-04-28,,4623,230126-4,agencia,premium,45017.81,19613.09,true,false,false,false,2026-01-06
CTA000283,CLI000162,corrente,ativa,2022-12-20,,1736,507158-1,gerente,basico,18089.92,7102.13,true,true,false,false,2026-03-23
CTA000284,CLI000162,corrente,ativa,2022-12-30,,0472,863462-6,agencia,basico,10937.39,11889.25,true,false,false,false,2026-03-22
CTA000285,CLI000163,salario,ativa,2020-05-25,,2004,869904-6,gerente,isento,20555.56,18422.31,true,false,true,false,2026-03-08
CTA000286,CLI000163,corrente,ativa,2020-04-18,,4852,350348-1,agencia,basico,24512.26,11902.41,true,true,false,false,2026-02-03
CTA000287,CLI000164,corrente,encerrada,2026-06-29,2027-05-21,4276,123097-9,gerente,basico,141912.47,36457.68,true,true,false,false,2027-05-21
CTA000288,CLI000164,salario,ativa,2026-04-17,,0053,269789-9,parceiro,isento,142714.30,97638.27,true,false,true,false,2026-03-18
CTA000289,CLI000164,pj,ativa,2026-03-13,,4305,134488-1,gerente,premium,39958.53,68467.89,true,false,false,false,2026-01-22
CTA000290,CLI000165,salario,encerrada,2019-04-21,2020-06-14,7175,262919-0,gerente,isento,30553.79,36111.23,true,false,true,false,2020-06-14
CTA000291,CLI000165,corrente,ativa,2019-02-21,,0780,792075-0,app,basico,68909.63,46240.85,true,false,false,false,2026-02-13
CTA000292,CLI000166,premium,encerrada,2020-07-15,2022-06-20,6614,587754-2,parceiro,premium,33096.70,30654.99,true,true,false,false,2022-06-20
CTA000293,CLI000166,corrente,ativa,2020-08-09,,4365,615571-7,agencia,basico,13773.99,25426.73,true,true,false,false,2026-01-01
CTA000294,CLI000166,investimento,ativa,2020-04-09,,2668,898484-4,parceiro,isento,165932.36,22758.46,false,false,false,true,2026-03-18
CTA000295,CLI000166,investimento,ativa,2020-09-25,,2914,343399-8,gerente,isento,143396.84,35706.16,false,false,false,true,2026-01-09
CTA000296,CLI000167,salario,ativa,2025-11-30,,9682,821922-7,gerente,isento,32596.31,78966.46,true,false,true,false,2026-02-10
CTA000297,CLI000167,corrente,ativa,2026-04-21,,7498,841816-7,agencia,basico,70575.72,69753.78,true,true,false,false,2026-01-15
CTA000298,CLI000168,pj,encerrada,2018-06-30,2019-07-04,0925,419095-7,parceiro,premium,28013.29,5518.21,true,false,false,false,2019-07-04
CTA000299,CLI000168,pj,ativa,2018-09-24,,3099,648000-1,agencia,premium,9337.64,9771.02,true,false,false,false,2026-02-09
CTA000300,CLI000169,corrente,ativa,2020-12-28,,5573,921413-2,parceiro,basico,36993.93,65402.78,true,true,false,false,2026-01-24
CTA000301,CLI000169,corrente,ativa,2021-01-23,,7385,113801-0,gerente,basico,49510.12,110447.96,true,true,false,false,2026-03-02
CTA000302,CLI000169,investimento,ativa,2020-12-24,,2491,358631-7,gerente,isento,215829.32,84359.46,false,false,false,true,2026-02-04
CTA000303,CLI000170,corrente,ativa,2026-03-04,,8301,562204-9,gerente,basico,29545.56,25595.15,true,true,false,false,2026-03-22
CTA000304,CLI000170,premium,encerrada,2025-10-25,2027-06-17,3208,613243-3,app,premium,136383.59,94168.86,true,false,false,false,2027-06-17
CTA000305,CLI000170,investimento,ativa,2026-01-27,,4773,868703-2,agencia,isento,553861.59,35445.68,false,false,false,true,2026-01-18
CTA000306,CLI000171,salario,ativa,2024-11-22,,2011,422620-5,parceiro,isento,47581.30,26603.31,true,false,true,false,2026-03-07
CTA000307,CLI000171,pj,ativa,2024-09-05,,9954,256111-2,gerente,premium,53849.93,36127.45,true,false,false,false,2026-02-01
CTA000308,CLI000172,corrente,ativa,2019-11-23,,0168,831244-0,parceiro,basico,16106.90,26591.41,true,false,false,false,2026-01-07
CTA000309,CLI000173,pj,ativa,2020-11-16,,8825,564414-1,gerente,premium,129502.68,102576.27,true,false,false,false,2026-02-12
CTA000310,CLI000173,corrente,ativa,2021-02-02,,6735,944039-6,agencia,basico,150079.46,71914.82,true,true,false,false,2026-02-08
CTA000311,CLI000174,premium,ativa,2026-01-09,,5278,333797-1,gerente,premium,45821.89,34873.08,true,false,false,false,2026-01-04
CTA000312,CLI000174,salario,ativa,2026-03-26,,8124,203252-0,gerente,isento,16719.50,39669.75,true,false,true,false,2026-01-04
CTA000313,CLI000175,premium,ativa,2021-09-30,,8029,564040-0,agencia,premium,13161.37,4809.04,true,false,false,false,2026-01-23
CTA000314,CLI000176,salario,ativa,2022-12-05,,6620,674357-3,gerente,isento,13812.06,8744.64,true,false,true,false,2026-02-16
CTA000315,CLI000177,pj,ativa,2023-06-11,,4546,348817-7,parceiro,premium,70984.48,59005.14,true,false,false,false,2026-03-23
CTA000316,CLI000178,corrente,ativa,2027-05-30,,1315,509932-8,parceiro,basico,103843.61,87160.05,true,true,false,false,2026-03-06
CTA000317,CLI000179,premium,ativa,2024-08-29,,3953,151163-6,agencia,premium,86083.26,51011.57,true,false,false,false,2026-01-01
CTA000318,CLI000179,corrente,ativa,2024-04-15,,1585,381854-0,parceiro,basico,22600.99,64832.20,true,false,false,false,2026-03-14
CTA000319,CLI000180,pj,ativa,2025-06-24,,6845,837151-0,app,premium,18097.30,36231.77,true,false,false,false,2026-01-22
CTA000320,CLI000180,salario,ativa,2025-07-13,,4610,920421-1,app,isento,41699.97,46645.65,true,false,true,false,2026-03-10
CTA000321,CLI000181,investimento,ativa,2022-06-25,,8886,653750-0,agencia,isento,106028.55,4174.51,false,false,false,true,2026-02-01
CTA000322,CLI000182,investimento,ativa,2020-03-10,,0243,301036-8,agencia,isento,60243.99,3961.51,false,false,false,true,2026-03-03
CTA000323,CLI000183,corrente,ativa,2022-03-07,,1414,944403-1,parceiro,basico,13713.85,28612.69,true,false,false,false,2026-03-28
CTA000324,CLI000184,corrente,ativa,2022-05-26,,1960,596994-5,agencia,basico,50918.31,62070.89,true,true,false,false,2026-03-04
CTA000325,CLI000184,corrente,ativa,2022-04-29,,2863,803749-9,agencia,basico,40675.82,72580.39,true,true,false,false,2026-03-07
CTA000326,CLI000185,premium,encerrada,2023-01-15,2023-07-01,8310,829310-9,parceiro,premium,91281.37,25796.00,true,true,false,false,2023-07-01
CTA000327,CLI000186,pj,ativa,2018-04-17,,1229,996089-7,gerente,premium,113145.34,46680.08,true,false,false,false,2026-01-06
CTA000328,CLI000186,corrente,ativa,2018-08-11,,1032,263309-1,app,basico,127277.67,118301.91,true,false,false,false,2026-01-04
CTA000329,CLI000187,corrente,ativa,2024-06-24,,0331,906678-3,parceiro,basico,47701.54,56467.14,true,false,false,false,2026-01-25
CTA000330,CLI000188,salario,encerrada,2019-07-13,2020-10-12,6490,482575-8,gerente,isento,167354.00,50756.09,true,false,true,false,2020-10-12
CTA000331,CLI000189,corrente,ativa,2020-11-22,,4027,308768-4,parceiro,basico,13614.26,10362.90,true,false,false,false,2026-02-04
CTA000332,CLI000189,premium,ativa,2020-06-27,,8908,441905-8,parceiro,premium,27121.62,19281.70,true,false,false,false,2026-01-27
CTA000333,CLI000190,salario,encerrada,2025-02-14,2027-01-25,3848,848048-8,parceiro,isento,7349.80,7149.17,true,false,true,false,2027-01-25
CTA000334,CLI000190,corrente,ativa,2025-04-02,,9037,767754-0,agencia,basico,3758.49,12399.17,true,false,false,false,2026-02-03
CTA000335,CLI000191,premium,ativa,2021-09-25,,9240,101245-3,agencia,premium,15383.01,21281.77,true,true,false,false,2026-01-08
CTA000336,CLI000191,investimento,ativa,2021-11-19,,4787,167790-7,app,isento,198681.34,33946.50,false,false,false,true,2026-01-10
CTA000337,CLI000191,premium,ativa,2021-10-26,,3231,411208-4,agencia,premium,22249.95,13286.02,true,false,false,false,2026-01-19
CTA000338,CLI000192,investimento,ativa,2024-05-05,,7583,482718-1,app,isento,702774.25,45549.12,false,false,false,true,2026-02-04
CTA000339,CLI000192,corrente,ativa,2024-07-17,,9579,453981-4,gerente,basico,157309.79,133785.99,true,true,false,false,2026-03-17
CTA000340,CLI000193,pj,ativa,2026-05-25,,5086,644440-7,agencia,premium,27437.17,19245.42,true,false,false,false,2026-03-20
CTA000341,CLI000194,salario,ativa,2023-06-24,,0180,427003-4,agencia,isento,23059.09,42217.92,true,false,true,false,2026-01-12
