cliente_id,nome_completo,sexo,data_nascimento,idade,estado_civil,uf,cidade,renda_mensal,patrimonio_estimado,segmento,escolaridade,profissao,score_relacionamento,perfil_investidor,data_cadastro,canal_aquisicao,cliente_ativo,possui_app_ativo,aceita_ofertas_marketing
CLI000145,Daniela Nascimento Ribeiro,feminino,1978-05-01,47,casado,MG,Belo Horizonte,50807.27,1244582.52,alta_renda,superior_completo,advogado,59,conservador,2024-02-15,digital,true,false,false
CLI000146,Patricia Rodrigues Pereira,feminino,1961-02-09,65,divorciado,DF,Brasilia,20972.68,873647.22,alta_renda,medio_completo,autonomo,59,conservador,2022-09-11,digital,true,false,false
CLI000147,Gabriela Silva,feminino,1954-07-10,71,divorciado,SP,Campinas,44865.98,1723070.45,alta_renda,pos_graduacao,medico,80,conservador,2019-06-09,digital,true,true,true
CLI000148,Juliana Cardoso,feminino,1958-10-28,67,casado,RJ,Niteroi,26210.64,573580.25,alta_renda,superior_completo,contador,60,conservador,2026-05-24,agencia,true,false,false
CLI000149,Vanessa Souza Silva,feminino,1952-06-23,73,viuvo,PE,Recife,5030.74,159264.07,empreendedor,pos_graduacao,consultor,56,conservador,2024-07-25,agencia,true,true,true
CLI000150,Pedro Barbosa Costa,masculino,1990-06-06,35,casado,AM,Manaus,37867.63,1402030.53,varejo,superior_completo,empresario,66,moderado,2023-06-22,parceria,true,false,false
CLI000151,Pedro Rodrigues Souza,masculino,1984-05-11,41,divorciado,SP,Sao Paulo,20965.01,627740.90,alta_renda,superior_completo,administrador,60,conservador,2026-06-17,digital,true,true,true
CLI000152,Eduardo Lima,masculino,1978-04-21,47,casado,SP,Sao Paulo,19186.27,524262.07,alta_renda,superior_completo,contador,68,arrojado,2025-12-24,agencia,true,true,false
CLI000153,Gabriela Ferreira,feminino,1995-04-02,30,solteiro,RS,Caxias do Sul,18665.23,730557.55,alta_renda,superior_completo,administrador,64,moderado,2023-04-01,agencia,true,true,true
CLI000154,Pedro Santos Araujo,masculino,1973-08-18,52,casado,RS,Porto Alegre,11582.59,244845.32,varejo,superior_completo,arquiteto,58,arrojado,2018-08-15,agencia,true,true,true
CLI000155,Daniela Ferreira,feminino,1955-09-04,70,casado,SC,Florianopolis,7063.37,75183.31,empreendedor,superior_completo,gerente_comercial,54,conservador,2026-03-02,digital,true,false,false
CLI000156,Gustavo Costa,masculino,1999-06-08,26,solteiro,PR,Curitiba,34819.53,544970.97,alta_renda,pos_graduacao,medico,49,moderado,2020-09-09,agencia,false,true,false
CLI000157,Rafaela Santos Cardoso,feminino,1952-08-13,73,viuvo,PR,Curitiba,23413.24,773133.19,alta_renda,superior_completo,administrador,57,conservador,2019-08-12,digital,true,false,false
CLI000158,Mariana Moreira Pereira,feminino,1977-06-18,48,viuvo,GO,Goiania,14922.87,215548.00,varejo,superior_completo,administrador,61,moderado,2025-05-05,parceria,true,true,true
CLI000159,Felipe Pereira Santos,masculino,1955-04-02,70,viuvo,RS,Porto Alegre,12183.86,116070.09,varejo,superior_completo,arquiteto,61,moderado,2022-01-21,agencia,true,true,true
CLI000160,Joao Lima Oliveira,masculino,1982-05-22,43,viuvo,SP,Santos,43054.72,1402057.34,alta_renda,pos_graduacao,consultor,46,moderado,2018-03-18,digital,false,true,false
CLI000161,Eduardo Teixeira Santos,masculino,1982-07-16,43,solteiro,BA,Salvador,21835.73,552037.47,alta_renda,medio_completo,autonomo,62,moderado,2021-03-24,agencia,true,true,false
CLI000162,Pedro Silva,masculino,1980-01-12,46,viuvo,SP,Sao Paulo,6150.58,196904.91,alta_renda,pos_graduacao,consultor,74,moderado,2022-11-18,agencia,true,true,true
CLI000163,Leonardo Martins Souza,masculino,1973-06-08,52,divorciado,PR,Curitiba,8366.93,312656.19,varejo,superior_completo,empresario,68,moderado,2020-04-13,digital,true,true,false
CLI000164,Marcelo Pereira Teixeira,masculino,1999-05-15,26,viuvo,CE,Fortaleza,52528.29,1304809.04,alta_renda,superior_completo,engenheiro_de_software,63,moderado,2026-02-12,digital,true,true,true
CLI000165,Gabriela Santos,feminino,1974-11-04,51,casado,SC,Florianopolis,22075.40,613939.25,alta_renda,superior_completo,arquiteto,72,conservador,2018-11-19,digital,true,true,true
CLI000166,Leonardo Souza,masculino,1963-11-04,62,divorciado,PR,Curitiba,16637.31,848413.46,private,superior_completo,advogado,73,moderado,2020-04-02,parceria,true,true,true
CLI000167,Claudia Nascimento,feminino,1973-10-26,52,casado,PR,Curitiba,43805.07,1823461.53,alta_renda,superior_completo,engenheiro_de_software,59,conservador,2025-11-01,parceria,false,false,false
CLI000168,Felipe Pereira Costa,masculino,1957-06-18,68,viuvo,RS,Porto Alegre,9923.62,263963.18,empreendedor,superior_completo,designer,67,conservador,2018-04-14,digital,true,false,false
CLI000169,Adriana Silva,feminino,1970-01-09,56,viuvo,PR,Londrina,46031.06,1839278.16,alta_renda,superior_completo,arquiteto,81,moderado,2020-09-25,indicacao,true,true,false
CLI000170,Rafaela Silva Costa,feminino,1964-12-07,61,solteiro,RJ,Rio de Janeiro,43437.05,676275.05,alta_renda,superior_completo,gerente_comercial,71,conservador,2025-09-18,digital,true,true,true
CLI000171,Fernanda Almeida Silva,feminino,1964-06-07,61,casado,SP,Sao Paulo,22660.65,1130314.44,alta_renda,superior_completo,designer,75,conservador,2024-08-26,indicacao,true,false,false
CLI000172,Fernanda Lima,feminino,1990-12-05,35,divorciado,RJ,Rio de Janeiro,10821.80,360629.60,varejo,superior_completo,advogado,68,moderado,2019-11-15,indicacao,true,true,true
CLI000173,Joao Oliveira,masculino,1951-09-27,74,solteiro,SP,Campinas,47818.19,1404789.69,alta_renda,superior_completo,arquiteto,74,conservador,2020-08-10,agencia,true,false,false
CLI000174,Vinicius Araujo Santos,masculino,1982-03-10,44,viuvo,SP,Campinas,17239.77,614327.64,alta_renda,superior_completo,arquiteto,61,moderado,2025-12-18,agencia,true,false,false
CLI000175,Henrique Ferreira Gomes,masculino,1976-01-04,50,casado,SP,Sao Paulo,4117.97,99598.82,varejo,medio_completo,autonomo,49,arrojado,2021-09-19,digital,true,true,true
CLI000176,Henrique Ribeiro,masculino,2002-09-07,23,viuvo,AM,Manaus,5639.89,50736.08,varejo,superior_completo,gerente_comercial,50,arrojado,2022-09-23,parceria,true,true,true
CLI000177,Gustavo Pereira Rodrigues,masculino,1985-06-22,40,solteiro,SC,Florianopolis,35088.78,924315.93,alta_renda,medio_completo,autonomo,68,conservador,2023-04-07,digital,true,true,true
CLI000178,Bianca Oliveira,feminino,2001-08-18,24,divorciado,GO,Goiania,37829.96,1028559.11,alta_renda,superior_completo,analista_financeiro,83,moderado,2026-12-01,indicacao,true,true,false
CLI000179,Gustavo Lima Rodrigues,masculino,1979-04-09,46,casado,SP,Campinas,32106.43,1666076.16,alta_renda,superior_completo,arquiteto,77,moderado,2024-03-27,digital,true,true,true
CLI000180,Vinicius Araujo Barbosa,masculino,1990-03-26,36,casado,DF,Brasilia,23361.69,505148.67,varejo,superior_completo,professor,71,moderado,2025-04-03,parceria,true,true,true
CLI000181,Camila Lima,feminino,1979-05-11,46,divorciado,PR,Curitiba,8120.98,161281.25,varejo,superior_completo,designer,71,moderado,2022-02-10,parceria,true,true,false
CLI000182,Daniel Silva,masculino,1999-12-02,26,viuvo,DF,Brasilia,7055.79,209128.35,varejo,superior_completo,designer,53,conservador,2019-10-24,indicacao,true,true,true
CLI000183,Larissa Santos,feminino,1963-04-14,62,solteiro,DF,Brasilia,18621.90,306208.46,varejo,superior_completo,administrador,54,conservador,2022-03-03,indicacao,true,true,true
CLI000184,Vinicius Ribeiro,masculino,1970-11-08,55,divorciado,RJ,Rio de Janeiro,37969.82,1323618.06,alta_renda,superior_completo,advogado,80,moderado,2022-03-11,indicacao,true,true,true
CLI000185,Gustavo Rodrigues Almeida,masculino,1997-09-02,28,solteiro,PE,Recife,31509.77,706722.36,varejo,superior_completo,engenheiro_de_software,53,arrojado,2022-10-01,digital,true,true,true
CLI000186,Marcelo Oliveira Almeida,masculino,1949-06-15,76,viuvo,MG,Belo Horizonte,50929.61,1883323.38,alta_renda,pos_graduacao,dentista,71,conservador,2018-03-12,agencia,true,true,true
CLI000187,Rafael Pereira,masculino,1997-06-03,28,solteiro,SP,Santos,36334.01,942898.48,alta_renda,superior_completo,economista,65,moderado,2024-04-21,parceria,true,true,true
CLI000188,William Costa,masculino,1969-11-26,56,solteiro,RS,Caxias do Sul,53417.63,1368751.20,alta_renda,superior_completo,engenheiro_de_software,80,arrojado,2019-01-23,parceria,true,true,true
CLI000189,Daniel Lima Ribeiro,masculino,1951-04-23,74,casado,RJ,Rio de Janeiro,9904.75,140257.71,varejo,medio_completo,autonomo,49,moderado,2020-06-16,parceria,true,true,true
CLI000190,Beatriz Almeida,feminino,1955-02-06,71,divorciado,BA,Salvador,9357.56,235031.58,alta_renda,superior_completo,administrador,65,conservador,2025-02-08,digital,true,false,false
CLI000191,Leonardo Martins Lima,masculino,2004-01-06,22,casado,CE,Fortaleza,17259.62,787029.30,private,superior_completo,contador,74,arrojado,2021-06-20,agencia,true,true,true
CLI000192,Joao Barbosa,masculino,1956-03-12,70,viuvo,RJ,Rio de Janeiro,61983.89,2300887.91,alta_renda,superior_completo,empresario,63,moderado,2024-05-02,agencia,true,false,false
CLI000193,Marcelo Oliveira,masculino,1998-12-03,27,viuvo,DF,Brasilia,20317.17,255711.78,varejo,superior_completo,professor,73,arrojado,2026-02-09,indicacao,true,true,false
CLI000194,Daniel Santos Lima,masculino,1995-08-23,30,solteiro,PE,Recife,22256.22,228920.26,alta_renda,superior_completo,contador,66,moderado,2023-05-12,agencia,true,true,false
CLI000195,Ana Teixeira,feminino,1992-11-22,33,casado,CE,Fortaleza,30656.23,648283.87,alta_renda,superior_completo,engenheiro_de_software,69,moderado,2026-10-01,agencia,true,true,true
CLI000196,Marcelo Souza Rodrigues,masculino,1989-07-13,36,solteiro,PE,Recife,8323.23,93635.89,varejo,superior_completo,designer,54,conservador,2026-08-12,parceria,true,true,true
CLI000197,Beatriz Pereira Carvalho,feminino,2005-01-19,21,solteiro,RJ,Rio de Janeiro,17823.86,838363.45,alta_renda,superior_completo,administrador,58,moderado,2026-08-21,parceria,true,false,false
CLI000198,Carlos Barbosa Oliveira,masculino,1983-07-23,42,divorciado,PR,Curitiba,37858.28,858397.88,alta_renda,superior_completo,contador,79,moderado,2023-04-11,indicacao,true,true,false
CLI000199,Larissa Souza Rodrigues,feminino,1978-09-21,47,casado,PE,Recife,27421.70,495745.63,alta_renda,superior_completo,analista_financeiro,71,moderado,2024-08-20,digital,true,true,true
CLI000200,Juliana Silva,feminino,1992-04-10,33,viuvo,MG,Uberlandia,22959.87,462337.95,alta_renda,pos_graduacao,medico,69,moderado,2023-03-02,indicacao,true,true,true
CLI000201,Felipe Oliveira Silva,masculino,1962-04-27,63,solteiro,CE,Fortaleza,45075.37,401422.56,alta_renda,pos_graduacao,dentista,67,conservador,2020-03-02,parceria,true,false,false
CLI000202,Claudia Oliveira,feminino,1978-09-27,47,casado,PR,Curitiba,23711.56,1228471.00,alta_renda,superior_completo,economista,45,arrojado,2024-12-05,parceria,false,true,false
CLI000203,Marcelo Araujo Silva,masculino,1973-02-24,53,casado,RJ,Rio de Janeiro,15265.31,561729.24,alta_renda,superior_completo,professor,64,conservador,2023-01-16,parceria,true,true,true
CLI000204,Camila Carvalho Teixeira,feminino,1982-02-13,44,divorciado,MG,Uberlandia,7747.60,229762.76,varejo,pos_graduacao,dentista,71,conservador,2024-08-19,parceria,true,true,true
CLI000205,Daniel Rodrigues Costa,masculino,1948-11-19,77,casado,AM,Manaus,29120.29,993988.37,alta_renda,superior_completo,advogado,69,conservador,2020-07-25,digital,true,false,false
CLI000206,Mariana Martins,feminino,1973-01-24,53,viuvo,BA,Salvador,5614.57,90009.87,varejo,superior_completo,designer,65,moderado,2026-08-28,parceria,true,true,true
CLI000207,Daniela Oliveira,feminino,2005-02-15,21,viuvo,PA,Belem,8288.02,331627.01,varejo,pos_graduacao,consultor,71,arrojado,2022-07-05,digital,true,true,true
CLI000208,Vanessa Barbosa Souza,feminino,2004-03-05,22,casado,RJ,Niteroi,35250.37,703542.68,varejo,pos_graduacao,dentista,54,arrojado,2021-04-14,digital,true,true,true
CLI000209,Matheus Cardoso,masculino,1949-09-11,76,viuvo,PR,Curitiba,25977.04,424686.50,alta_renda,superior_completo,arquiteto,69,moderado,2025-07-24,indicacao,true,true,true
CLI000210,Daniel Silva Souza,masculino,1983-10-23,42,viuvo,CE,Fortaleza,28344.96,1071969.60,alta_renda,superior_completo,analista_financeiro,69,conservador,2024-01-05,digital,true,true,false
CLI000211,Rafael Araujo,masculino,1981-04-21,44,divorciado,CE,Fortaleza,47621.42,489426.85,alta_renda,superior_completo,arquiteto,73,conservador,2024-04-16,agencia,true,true,true
CLI000212,Juliana Santos Oliveira,feminino,1999-02-09,27,divorciado,DF,Brasilia,28134.26,1223120.88,alta_renda,pos_graduacao,consultor,63,moderado,2018-11-13,agencia,true,true,false
CLI000213,Daniela Nascimento Pereira,feminino,1956-12-05,69,divorciado,DF,Brasilia,43959.71,1624334.07,alta_renda,superior_completo,empresario,75,conservador,2020-01-04,digital,true,true,true
CLI000214,Camila Silva,feminino,1975-01-23,51,casado,BA,Salvador,28397.19,922908.96,alta_renda,superior_completo,analista_financeiro,42,arrojado,2021-08-15,agencia,false,true,false
CLI000215,Beatriz Lima Rodrigues,feminino,1957-03-10,69,solteiro,GO,Goiania,41417.86,751756.79,varejo,pos_graduacao,consultor,49,moderado,2019-07-02,parceria,true,true,true
CLI000216,Eduardo Costa,masculino,1966-06-27,59,divorciado,AM,Manaus,34828.36,625269.88,alta_renda,superior_completo,administrador,60,moderado,2021-01-11,parceria,true,true,false
CLI000217,Daniela Almeida Costa,feminino,1950-11-09,75,solteiro,RJ,Rio de Janeiro,24126.61,638932.71,alta_renda,superior_completo,arquiteto,63,moderado,2021-01-17,agencia,true,true,false
CLI000218,Ana Cardoso,feminino,1956-03-01,70,solteiro,DF,Brasilia,47173.15,2004344.37,alta_renda,superior_completo,empresario,62,moderado,2018-12-18,agencia,true,true,true
CLI000219,Camila Carvalho,feminino,1969-11-06,56,casado,PR,Curitiba,32693.54,701659.12,alta_renda,superior_completo,analista_financeiro,69,arrojado,2018-02-01,digital,true,true,true
CLI000220,Gabriela Rodrigues,feminino,1959-05-11,66,divorciado,AM,Manaus,35748.55,1265003.03,alta_renda,pos_graduacao,medico,81,moderado,2019-11-28,indicacao,true,true,false
CLI000221,Matheus Oliveira,masculino,1962-10-26,63,viuvo,MG,Uberlandia,4688.18,126028.60,varejo,superior_completo,gerente_comercial,50,conservador,2026-02-06,digital,true,true,true
CLI000222,Eduardo Costa Martins,masculino,1977-07-08,48,solteiro,RJ,Rio de Janeiro,6377.14,254340.67,alta_renda,superior_completo,designer,82,arrojado,2020-06-05,indicacao,true,true,true
CLI000223,Marcelo Martins Silva,masculino,1958-05-18,67,casado,CE,Fortaleza,34235.06,402304.90,alta_renda,superior_completo,analista_financeiro,72,moderado,2019-11-02,parceria,true,true,true
CLI000224,Daniel Rodrigues,masculino,1991-06-09,34,divorciado,SP,Sao Paulo,32205.37,344984.61,alta_renda,medio_completo,autonomo,68,moderado,2018-05-03,digital,true,true,true
CLI000225,Vinicius Santos Barbosa,masculino,1992-03-02,34,casado,SP,Sao Paulo,41056.62,709222.21,alta_renda,superior_completo,economista,72,moderado,2019-04-24,parceria,true,true,true
CLI000226,Ana Almeida,feminino,1990-07-22,35,casado,AM,Manaus,38399.71,377754.35,alta_renda,superior_completo,gerente_comercial,68,conservador,2021-09-12,agencia,true,true,false
CLI000227,Patricia Costa,feminino,2001-01-02,25,divorciado,CE,Fortaleza,10716.85,628932.23,alta_renda,superior_completo,analista_financeiro,70,moderado,2022-09-10,agencia,true,true,true
CLI000228,Henrique Souza Almeida,masculino,2002-06-27,23,solteiro,MG,Uberlandia,17980.42,700395.66,varejo,superior_completo,economista,63,moderado,2023-12-24,parceria,true,true,true
CLI000229,Patricia Oliveira Rodrigues,feminino,1963-01-27,63,casado,PA,Belem,38922.45,1494630.87,varejo,pos_graduacao,medico,72,moderado,2023-10-18,digital,true,true,false
CLI000230,Bianca Oliveira Rodrigues,feminino,1953-08-12,72,solteiro,SC,Florianopolis,27524.51,796233.75,alta_renda,superior_completo,contador,67,conservador,2021-10-04,agencia,true,false,false
CLI000231,Felipe Lima Cardoso,masculino,2004-11-27,21,solteiro,AM,Manaus,6420.09,214552.24,empreendedor,superior_completo,economista,61,conservador,2020-03-26,indicacao,true,true,true
CLI000232,Juliana Ferreira,feminino,1972-09-10,53,solteiro,SP,Sao Paulo,32909.28,1020588.19,alta_renda,superior_completo,engenheiro_de_software,83,arrojado,2021-08-10,agencia,true,true,true
CLI000233,Daniel Lima,masculino,1980-08-01,45,solteiro,RJ,Rio de Janeiro,26659.65,609980.12,alta_renda,superior_completo,economista,69,conservador,2024-07-08,parceria,true,true,true
CLI000234,Adriana Lima Teixeira,feminino,2004-10-17,21,divorciado,RS,Caxias do Sul,29865.43,668312.44,alta_renda,pos_graduacao,consultor,66,moderado,2026-05-14,indicacao,true,true,false
CLI000235,Fernanda Almeida Silva,feminino,1950-02-10,76,viuvo,SC,Florianopolis,46693.89,2105735.63,alta_renda,pos_graduacao,dentista,71,moderado,2021-10-04,digital,true,false,false
CLI000236,Marcelo Silva Rodrigues,masculino,1985-10-08,40,casado,SP,Sao Paulo,48912.52,2180680.20,alta_renda,superior_completo,economista,73,conservador,2025-03-11,indicacao,true,true,true
CLI000237,Adriana Nascimento,feminino,1983-12-03,42,casado,SP,Santos,21785.19,264545.13,alta_renda,superior_completo,designer,76,moderado,2021-04-12,parceria,true,true,true
CLI000238,Adriana Araujo Lima,feminino,1992-10-02,33,viuvo,RS,Porto Alegre,27990.50,378094.79,varejo,pos_graduacao,dentista,49,arrojado,2019-09-03,digital,false,true,false
CLI000239,Joao Costa Silva,masculino,1982-03-04,44,casado,RJ,Rio de Janeiro,46363.78,2000742.51,alta_renda,pos_graduacao,dentista,65,conservador,2021-06-20,agencia,true,true,true
CLI000240,Carlos Rodrigues,masculino,1961-05-16,64,divorciado,RS,Porto Alegre,12951.65,144653.46,alta_renda,medio_completo,autonomo,70,conservador,2020-01-23,parceria,true,false,false
CLI000241,Carlos Barbosa Silva,masculino,1973-04-27,52,divorciado,DF,Brasilia,7658.13,143341.29,alta_renda,superior_completo,advogado,61,conservador,2026-02-25,indicacao,true,true,true
CLI000242,Larissa Oliveira,feminino,2002-06-12,23,solteiro,MG,Belo Horizonte,15598.13,271456.30,varejo,pos_graduacao,medico,72,moderado,2021-10-05,indicacao,true,true,true
CLI000243,Rafael Oliveira Martins,masculino,1983-08-15,42,viuvo,PR,Curitiba,10874.57,338827.05,varejo,superior_completo,professor,60,conservador,2026-03-26,digital,true,true,false
CLI000244,Daniela Lima Silva,feminino,1994-08-26,31,viuvo,RS,Porto Alegre,30247.81,1364264.68,alta_renda,superior_completo,gerente_comercial,73,moderado,2022-11-25,parceria,true,true,false
CLI000245,Larissa Gomes Almeida,feminino,1957-02-01,69,solteiro,SP,Campinas,25097.54,250137.18,varejo,superior_completo,empresario,63,conservador,2019-10-22,parceria,true,false,false
CLI000246,Matheus Santos,masculino,1978-11-18,47,viuvo,DF,Brasilia,17154.10,258681.06,alta_renda,superior_completo,designer,71,moderado,2018-02-01,digital,true,true,false
